time(UTC),latitude,longitude,distance(m),ice(m)
10-Jan-2020 20:09:56,-75.1991,-104.8265,2755.5864,-519.3912
10-Jan-2020 20:09:55,-75.1991,-104.8265,2755.2578,-519.4055
10-Jan-2020 20:09:54,-75.1991,-104.8265,2754.9092,-519.4222
10-Jan-2020 20:09:53,-75.1991,-104.8265,2754.6336,-519.4314
10-Jan-2020 20:09:52,-75.1991,-104.8265,2754.4252,-519.4688
10-Jan-2020 20:09:51,-75.1992,-104.8265,2754.2473,-519.4977
10-Jan-2020 20:09:50,-75.1992,-104.8265,2754.0315,-519.5263
10-Jan-2020 20:09:49,-75.1992,-104.8265,2753.7899,-519.5234
10-Jan-2020 20:09:48,-75.1992,-104.8265,2753.5498,-519.5499
10-Jan-2020 20:09:47,-75.1992,-104.8265,2753.3264,-519.5957
10-Jan-2020 20:09:46,-75.1992,-104.8265,2753.0925,-519.6295
10-Jan-2020 20:09:45,-75.1992,-104.8265,2752.8516,-519.6249
10-Jan-2020 20:09:44,-75.1992,-104.8265,2752.6443,-519.5976
10-Jan-2020 20:09:43,-75.1992,-104.8265,2752.4661,-519.5795
10-Jan-2020 20:09:42,-75.1992,-104.8265,2752.3043,-519.5689
10-Jan-2020 20:09:41,-75.1992,-104.8265,2752.1133,-519.5578
10-Jan-2020 20:09:40,-75.1992,-104.8265,2751.9059,-519.5433
10-Jan-2020 20:09:39,-75.1992,-104.8265,2751.6517,-519.5248
10-Jan-2020 20:09:38,-75.1992,-104.8265,2751.3651,-519.5025
10-Jan-2020 20:09:37,-75.1992,-104.8265,2751.0300,-519.4850
10-Jan-2020 20:09:36,-75.1992,-104.8265,2750.7485,-519.4813
10-Jan-2020 20:09:35,-75.1992,-104.8265,2750.5328,-519.4915
10-Jan-2020 20:09:34,-75.1992,-104.8265,2750.4105,-519.5108
10-Jan-2020 20:09:33,-75.1992,-104.8265,2750.2356,-519.5304
10-Jan-2020 20:09:32,-75.1992,-104.8265,2750.0023,-519.5502
10-Jan-2020 20:09:31,-75.1992,-104.8265,2749.6432,-519.5661
10-Jan-2020 20:09:30,-75.1992,-104.8265,2749.3087,-519.5755
10-Jan-2020 20:09:29,-75.1992,-104.8265,2748.9526,-519.5785
10-Jan-2020 20:09:28,-75.1992,-104.8265,2748.6809,-519.5665
10-Jan-2020 20:09:27,-75.1992,-104.8265,2748.4030,-519.5432
10-Jan-2020 20:09:26,-75.1992,-104.8265,2748.1860,-519.5228
10-Jan-2020 20:09:25,-75.1992,-104.8265,2747.9268,-519.5337
10-Jan-2020 20:09:24,-75.1992,-104.8265,2747.6851,-519.5745
10-Jan-2020 20:09:23,-75.1992,-104.8265,2747.4009,-519.6144
10-Jan-2020 20:09:22,-75.1992,-104.8265,2747.1491,-519.6309
10-Jan-2020 20:09:21,-75.1992,-104.8265,2746.8560,-519.6129
10-Jan-2020 20:09:20,-75.1992,-104.8265,2746.5960,-519.5627
10-Jan-2020 20:09:19,-75.1992,-104.8265,2746.3342,-519.4923
10-Jan-2020 20:09:18,-75.1992,-104.8265,2746.1417,-519.4229
10-Jan-2020 20:09:17,-75.1992,-104.8265,2745.9160,-519.3851
10-Jan-2020 20:09:16,-75.1992,-104.8265,2745.6958,-519.3754
10-Jan-2020 20:09:15,-75.1992,-104.8265,2745.4169,-519.3968
10-Jan-2020 20:09:14,-75.1992,-104.8265,2745.1698,-519.4371
10-Jan-2020 20:09:13,-75.1992,-104.8265,2744.9042,-519.4931
10-Jan-2020 20:09:12,-75.1992,-104.8265,2744.6518,-519.5432
10-Jan-2020 20:09:11,-75.1992,-104.8265,2744.3852,-519.5795
10-Jan-2020 20:09:10,-75.1992,-104.8265,2744.1261,-519.6044
10-Jan-2020 20:09:09,-75.1992,-104.8264,2743.8556,-519.6255
10-Jan-2020 20:09:08,-75.1992,-104.8264,2743.5777,-519.6470
10-Jan-2020 20:09:07,-75.1993,-104.8264,2743.2659,-519.6435
10-Jan-2020 20:09:06,-75.1993,-104.8264,2742.9673,-519.6078
10-Jan-2020 20:09:05,-75.1993,-104.8264,2742.6644,-519.5319
10-Jan-2020 20:09:04,-75.1993,-104.8264,2742.4246,-519.4562
10-Jan-2020 20:09:03,-75.1993,-104.8264,2742.2173,-519.3997
10-Jan-2020 20:09:02,-75.1993,-104.8264,2742.0664,-519.3876
10-Jan-2020 20:09:01,-75.1993,-104.8264,2741.9244,-519.4033
10-Jan-2020 20:09:00,-75.1993,-104.8264,2741.7810,-519.4210
10-Jan-2020 20:08:59,-75.1993,-104.8264,2741.5912,-519.3997
10-Jan-2020 20:08:58,-75.1993,-104.8264,2741.3521,-519.3396
10-Jan-2020 20:08:57,-75.1993,-104.8264,2741.0640,-519.2709
10-Jan-2020 20:08:56,-75.1993,-104.8264,2740.8038,-519.2497
10-Jan-2020 20:08:55,-75.1993,-104.8264,2740.5176,-519.2902
10-Jan-2020 20:08:54,-75.1993,-104.8264,2740.2464,-519.3734
10-Jan-2020 20:08:53,-75.1993,-104.8264,2739.8969,-519.4385
10-Jan-2020 20:08:52,-75.1993,-104.8264,2739.6029,-519.4666
10-Jan-2020 20:08:51,-75.1993,-104.8264,2739.2924,-519.4600
10-Jan-2020 20:08:50,-75.1993,-104.8264,2739.0572,-519.4480
10-Jan-2020 20:08:49,-75.1993,-104.8264,2738.8194,-519.4294
10-Jan-2020 20:08:48,-75.1993,-104.8264,2738.6092,-519.4296
10-Jan-2020 20:08:47,-75.1993,-104.8264,2738.3915,-519.4489
10-Jan-2020 20:08:46,-75.1993,-104.8264,2738.1243,-519.4916
10-Jan-2020 20:08:45,-75.1993,-104.8264,2737.8534,-519.5152
10-Jan-2020 20:08:44,-75.1993,-104.8264,2737.5573,-519.5236
10-Jan-2020 20:08:43,-75.1993,-104.8265,2737.2979,-519.5110
10-Jan-2020 20:08:42,-75.1993,-104.8265,2737.0175,-519.4962
10-Jan-2020 20:08:41,-75.1993,-104.8265,2736.7279,-519.4699
10-Jan-2020 20:08:40,-75.1993,-104.8265,2736.4178,-519.4511
10-Jan-2020 20:08:39,-75.1993,-104.8265,2736.1506,-519.4248
10-Jan-2020 20:08:38,-75.1993,-104.8265,2735.9193,-519.4145
10-Jan-2020 20:08:37,-75.1993,-104.8265,2735.7325,-519.4016
10-Jan-2020 20:08:36,-75.1993,-104.8265,2735.5180,-519.4299
10-Jan-2020 20:08:35,-75.1993,-104.8265,2735.3077,-519.4590
10-Jan-2020 20:08:34,-75.1993,-104.8265,2735.0878,-519.4964
10-Jan-2020 20:08:33,-75.1993,-104.8265,2734.8852,-519.4949
10-Jan-2020 20:08:32,-75.1993,-104.8265,2734.6544,-519.4804
10-Jan-2020 20:08:31,-75.1993,-104.8265,2734.3850,-519.4484
10-Jan-2020 20:08:30,-75.1993,-104.8265,2734.1045,-519.4207
10-Jan-2020 20:08:29,-75.1993,-104.8265,2733.8258,-519.3967
10-Jan-2020 20:08:28,-75.1993,-104.8265,2733.5657,-519.3840
10-Jan-2020 20:08:27,-75.1993,-104.8265,2733.3041,-519.3794
10-Jan-2020 20:08:26,-75.1993,-104.8265,2733.0436,-519.3884
10-Jan-2020 20:08:25,-75.1993,-104.8265,2732.7890,-519.4092
10-Jan-2020 20:08:24,-75.1994,-104.8265,2732.5062,-519.4412
10-Jan-2020 20:08:23,-75.1994,-104.8265,2732.2028,-519.4646
10-Jan-2020 20:08:22,-75.1994,-104.8265,2731.8700,-519.4723
10-Jan-2020 20:08:21,-75.1994,-104.8265,2731.5471,-519.4531
10-Jan-2020 20:08:20,-75.1994,-104.8265,2731.2697,-519.4137
10-Jan-2020 20:08:19,-75.1994,-104.8265,2731.0181,-519.3644
10-Jan-2020 20:08:18,-75.1994,-104.8265,2730.8073,-519.3264
10-Jan-2020 20:08:17,-75.1994,-104.8265,2730.5964,-519.3055
10-Jan-2020 20:08:16,-75.1994,-104.8265,2730.4396,-519.3131
10-Jan-2020 20:08:15,-75.1994,-104.8265,2730.2832,-519.3401
10-Jan-2020 20:08:14,-75.1994,-104.8265,2730.1199,-519.3854
10-Jan-2020 20:08:13,-75.1994,-104.8265,2729.8787,-519.4110
10-Jan-2020 20:08:12,-75.1994,-104.8265,2729.6025,-519.4101
10-Jan-2020 20:08:11,-75.1994,-104.8265,2729.2898,-519.3628
10-Jan-2020 20:08:10,-75.1994,-104.8265,2728.9937,-519.2936
10-Jan-2020 20:08:09,-75.1994,-104.8265,2728.6998,-519.2117
10-Jan-2020 20:08:08,-75.1994,-104.8265,2728.4388,-519.1509
10-Jan-2020 20:08:07,-75.1994,-104.8265,2728.1629,-519.1127
10-Jan-2020 20:08:06,-75.1994,-104.8265,2727.8948,-519.1155
10-Jan-2020 20:08:05,-75.1994,-104.8265,2727.6245,-519.1554
10-Jan-2020 20:08:04,-75.1994,-104.8265,2727.4363,-519.2285
10-Jan-2020 20:08:03,-75.1994,-104.8265,2727.3233,-519.2935
10-Jan-2020 20:08:02,-75.1994,-104.8265,2727.2474,-519.3280
10-Jan-2020 20:08:01,-75.1994,-104.8265,2727.1383,-519.3319
10-Jan-2020 20:08:00,-75.1994,-104.8265,2726.9466,-519.3199
10-Jan-2020 20:07:59,-75.1994,-104.8265,2726.7151,-519.2955
10-Jan-2020 20:07:58,-75.1994,-104.8265,2726.4653,-519.2689
10-Jan-2020 20:07:57,-75.1994,-104.8265,2726.2218,-519.2444
10-Jan-2020 20:07:56,-75.1994,-104.8265,2725.9891,-519.2449
10-Jan-2020 20:07:55,-75.1994,-104.8265,2725.7631,-519.2490
10-Jan-2020 20:07:54,-75.1994,-104.8265,2725.5765,-519.2621
10-Jan-2020 20:07:53,-75.1994,-104.8265,2725.4206,-519.2539
10-Jan-2020 20:07:52,-75.1994,-104.8265,2725.3014,-519.2303
10-Jan-2020 20:07:51,-75.1994,-104.8265,2725.2234,-519.1863
10-Jan-2020 20:07:50,-75.1994,-104.8265,2725.1374,-519.1671
10-Jan-2020 20:07:49,-75.1994,-104.8265,2725.0133,-519.2037
10-Jan-2020 20:07:48,-75.1994,-104.8265,2724.7983,-519.2962
10-Jan-2020 20:07:47,-75.1994,-104.8265,2724.5684,-519.3950
10-Jan-2020 20:07:46,-75.1994,-104.8265,2724.3110,-519.4325
10-Jan-2020 20:07:45,-75.1994,-104.8265,2724.0815,-519.4089
10-Jan-2020 20:07:44,-75.1994,-104.8265,2723.7972,-519.3439
10-Jan-2020 20:07:43,-75.1994,-104.8265,2723.5504,-519.3006
10-Jan-2020 20:07:42,-75.1994,-104.8265,2723.2605,-519.2789
10-Jan-2020 20:07:41,-75.1994,-104.8265,2723.0271,-519.3059
10-Jan-2020 20:07:40,-75.1994,-104.8265,2722.7677,-519.3420
10-Jan-2020 20:07:39,-75.1994,-104.8265,2722.5711,-519.3733
10-Jan-2020 20:07:38,-75.1994,-104.8265,2722.3488,-519.3658
10-Jan-2020 20:07:37,-75.1994,-104.8265,2722.1212,-519.3574
10-Jan-2020 20:07:36,-75.1994,-104.8265,2721.8505,-519.3755
10-Jan-2020 20:07:35,-75.1995,-104.8265,2721.5724,-519.4053
10-Jan-2020 20:07:34,-75.1995,-104.8265,2721.3187,-519.4261
10-Jan-2020 20:07:33,-75.1995,-104.8265,2721.0560,-519.4268
10-Jan-2020 20:07:32,-75.1995,-104.8265,2720.8195,-519.4227
10-Jan-2020 20:07:31,-75.1995,-104.8265,2720.5581,-519.4054
10-Jan-2020 20:07:30,-75.1995,-104.8265,2720.3322,-519.3941
10-Jan-2020 20:07:29,-75.1995,-104.8265,2720.0861,-519.3843
10-Jan-2020 20:07:28,-75.1995,-104.8265,2719.8457,-519.3897
10-Jan-2020 20:07:27,-75.1995,-104.8265,2719.5802,-519.3736
10-Jan-2020 20:07:26,-75.1995,-104.8265,2719.3225,-519.3615
10-Jan-2020 20:07:25,-75.1995,-104.8265,2719.0668,-519.3483
10-Jan-2020 20:07:24,-75.1995,-104.8265,2718.8174,-519.3415
10-Jan-2020 20:07:23,-75.1995,-104.8265,2718.5504,-519.3267
10-Jan-2020 20:07:22,-75.1995,-104.8265,2718.2668,-519.3089
10-Jan-2020 20:07:21,-75.1995,-104.8265,2717.9628,-519.2850
10-Jan-2020 20:07:20,-75.1995,-104.8265,2717.6666,-519.2596
10-Jan-2020 20:07:19,-75.1995,-104.8265,2717.3910,-519.2380
10-Jan-2020 20:07:18,-75.1995,-104.8265,2717.1499,-519.2559
10-Jan-2020 20:07:17,-75.1995,-104.8265,2716.9107,-519.2992
10-Jan-2020 20:07:16,-75.1995,-104.8265,2716.6454,-519.3491
10-Jan-2020 20:07:15,-75.1995,-104.8265,2716.3511,-519.3622
10-Jan-2020 20:07:14,-75.1995,-104.8265,2716.0367,-519.3549
10-Jan-2020 20:07:13,-75.1995,-104.8265,2715.7306,-519.3355
10-Jan-2020 20:07:12,-75.1995,-104.8265,2715.4291,-519.3259
10-Jan-2020 20:07:11,-75.1995,-104.8265,2715.1424,-519.3219
10-Jan-2020 20:07:10,-75.1995,-104.8265,2714.8608,-519.3297
10-Jan-2020 20:07:09,-75.1995,-104.8265,2714.5881,-519.3468
10-Jan-2020 20:07:08,-75.1995,-104.8265,2714.3127,-519.3688
10-Jan-2020 20:07:07,-75.1995,-104.8265,2713.9959,-519.3838
10-Jan-2020 20:07:06,-75.1995,-104.8265,2713.6463,-519.3855
10-Jan-2020 20:07:05,-75.1995,-104.8265,2713.2620,-519.3617
10-Jan-2020 20:07:04,-75.1995,-104.8265,2712.9529,-519.3160
10-Jan-2020 20:07:03,-75.1995,-104.8265,2712.6701,-519.2602
10-Jan-2020 20:07:02,-75.1995,-104.8265,2712.4694,-519.2176
10-Jan-2020 20:07:01,-75.1995,-104.8265,2712.2492,-519.2024
10-Jan-2020 20:07:00,-75.1995,-104.8265,2712.0305,-519.2050
10-Jan-2020 20:06:59,-75.1995,-104.8265,2711.7710,-519.2186
10-Jan-2020 20:06:58,-75.1995,-104.8265,2711.4987,-519.2337
10-Jan-2020 20:06:57,-75.1995,-104.8265,2711.1577,-519.2532
10-Jan-2020 20:06:56,-75.1995,-104.8265,2710.7526,-519.2672
10-Jan-2020 20:06:54,-75.1995,-104.8265,2710.2042,-519.2798
10-Jan-2020 20:06:53,-75.1996,-104.8265,2709.6679,-519.2908
10-Jan-2020 20:06:51,-75.1996,-104.8265,2709.1226,-519.3145
10-Jan-2020 20:06:49,-75.1996,-104.8265,2708.7510,-519.3327
10-Jan-2020 20:06:48,-75.1996,-104.8265,2708.4120,-519.3372
10-Jan-2020 20:06:47,-75.1996,-104.8265,2708.1092,-519.3092
10-Jan-2020 20:06:46,-75.1996,-104.8265,2707.7451,-519.2614
10-Jan-2020 20:06:45,-75.1996,-104.8265,2707.4602,-519.2136
10-Jan-2020 20:06:44,-75.1996,-104.8265,2707.2294,-519.1889
10-Jan-2020 20:06:43,-75.1996,-104.8265,2707.0053,-519.2147
10-Jan-2020 20:06:42,-75.1996,-104.8265,2706.6833,-519.2769
10-Jan-2020 20:06:41,-75.1996,-104.8265,2706.3080,-519.3640
10-Jan-2020 20:06:40,-75.1996,-104.8265,2705.9510,-519.4205
10-Jan-2020 20:06:39,-75.1996,-104.8265,2705.5758,-519.4339
10-Jan-2020 20:06:38,-75.1996,-104.8265,2705.2130,-519.3959
10-Jan-2020 20:06:37,-75.1996,-104.8265,2704.8505,-519.3359
10-Jan-2020 20:06:36,-75.1996,-104.8265,2704.5828,-519.2826
10-Jan-2020 20:06:35,-75.1996,-104.8265,2704.3514,-519.2578
10-Jan-2020 20:06:34,-75.1996,-104.8265,2704.1100,-519.2698
10-Jan-2020 20:06:33,-75.1996,-104.8265,2703.8422,-519.3049
10-Jan-2020 20:06:32,-75.1996,-104.8265,2703.5820,-519.3459
10-Jan-2020 20:06:31,-75.1996,-104.8265,2703.3953,-519.3744
10-Jan-2020 20:06:30,-75.1996,-104.8265,2703.2285,-519.3882
10-Jan-2020 20:06:29,-75.1996,-104.8265,2702.9997,-519.3896
10-Jan-2020 20:06:28,-75.1996,-104.8265,2702.6648,-519.3910
10-Jan-2020 20:06:26,-75.1996,-104.8265,2702.2149,-519.4003
10-Jan-2020 20:06:25,-75.1996,-104.8265,2701.8004,-519.4168
10-Jan-2020 20:06:24,-75.1996,-104.8265,2701.3932,-519.4282
10-Jan-2020 20:06:23,-75.1996,-104.8265,2701.1050,-519.4256
10-Jan-2020 20:06:22,-75.1996,-104.8265,2700.8550,-519.4103
10-Jan-2020 20:06:21,-75.1996,-104.8265,2700.6420,-519.3917
10-Jan-2020 20:06:20,-75.1996,-104.8265,2700.3957,-519.3731
10-Jan-2020 20:06:19,-75.1996,-104.8265,2700.0414,-519.3529
10-Jan-2020 20:06:18,-75.1996,-104.8265,2699.6996,-519.3378
10-Jan-2020 20:06:17,-75.1997,-104.8265,2699.3448,-519.3278
10-Jan-2020 20:06:16,-75.1997,-104.8265,2699.1193,-519.3260
10-Jan-2020 20:06:15,-75.1997,-104.8265,2698.9118,-519.3253
10-Jan-2020 20:06:14,-75.1997,-104.8265,2698.7420,-519.3292
10-Jan-2020 20:06:13,-75.1997,-104.8265,2698.5152,-519.3330
10-Jan-2020 20:06:12,-75.1997,-104.8265,2698.2642,-519.3366
10-Jan-2020 20:06:11,-75.1997,-104.8265,2697.9841,-519.3303
10-Jan-2020 20:06:10,-75.1997,-104.8265,2697.7017,-519.3181
10-Jan-2020 20:06:09,-75.1997,-104.8265,2697.3937,-519.3009
10-Jan-2020 20:06:08,-75.1997,-104.8265,2697.0870,-519.2903
10-Jan-2020 20:06:07,-75.1997,-104.8265,2696.7609,-519.2838
10-Jan-2020 20:06:06,-75.1997,-104.8265,2696.4550,-519.2846
10-Jan-2020 20:06:05,-75.1997,-104.8265,2696.1518,-519.2920
10-Jan-2020 20:06:04,-75.1997,-104.8265,2695.9152,-519.3116
10-Jan-2020 20:06:03,-75.1997,-104.8265,2695.7297,-519.3311
10-Jan-2020 20:06:02,-75.1997,-104.8265,2695.5876,-519.3438
10-Jan-2020 20:06:01,-75.1997,-104.8265,2695.4255,-519.3366
10-Jan-2020 20:06:00,-75.1997,-104.8265,2695.1975,-519.3093
10-Jan-2020 20:05:59,-75.1997,-104.8265,2694.8890,-519.2584
10-Jan-2020 20:05:58,-75.1997,-104.8265,2694.5035,-519.2018
10-Jan-2020 20:05:57,-75.1997,-104.8265,2694.1212,-519.1634
10-Jan-2020 20:05:56,-75.1997,-104.8265,2693.8104,-519.1599
10-Jan-2020 20:05:55,-75.1997,-104.8265,2693.5693,-519.1857
10-Jan-2020 20:05:54,-75.1997,-104.8265,2693.3562,-519.2228
10-Jan-2020 20:05:53,-75.1997,-104.8265,2693.1302,-519.2526
10-Jan-2020 20:05:52,-75.1997,-104.8265,2692.9129,-519.2674
10-Jan-2020 20:05:51,-75.1997,-104.8265,2692.7023,-519.2778
10-Jan-2020 20:05:50,-75.1997,-104.8265,2692.4509,-519.2873
10-Jan-2020 20:05:49,-75.1997,-104.8265,2692.1613,-519.3023
10-Jan-2020 20:05:48,-75.1997,-104.8265,2691.8273,-519.3106
10-Jan-2020 20:05:47,-75.1997,-104.8265,2691.4900,-519.3180
10-Jan-2020 20:05:46,-75.1997,-104.8265,2691.1367,-519.3197
10-Jan-2020 20:05:45,-75.1997,-104.8265,2690.7831,-519.3226
10-Jan-2020 20:05:44,-75.1997,-104.8265,2690.4366,-519.3289
10-Jan-2020 20:05:43,-75.1997,-104.8265,2690.1137,-519.3420
10-Jan-2020 20:05:42,-75.1997,-104.8265,2689.8089,-519.3579
10-Jan-2020 20:05:41,-75.1997,-104.8265,2689.5266,-519.3687
10-Jan-2020 20:05:40,-75.1997,-104.8265,2689.2612,-519.3726
10-Jan-2020 20:05:39,-75.1997,-104.8265,2689.0289,-519.3710
10-Jan-2020 20:05:38,-75.1998,-104.8265,2688.8242,-519.3684
10-Jan-2020 20:05:37,-75.1998,-104.8265,2688.6455,-519.3653
10-Jan-2020 20:05:36,-75.1998,-104.8265,2688.4914,-519.3636
10-Jan-2020 20:05:35,-75.1998,-104.8265,2688.3729,-519.3635
10-Jan-2020 20:05:34,-75.1998,-104.8265,2688.2998,-519.3654
10-Jan-2020 20:05:33,-75.1998,-104.8265,2688.2596,-519.3677
10-Jan-2020 20:05:32,-75.1998,-104.8265,2688.2348,-519.3697
10-Jan-2020 20:05:31,-75.1998,-104.8265,2688.2117,-519.3708
10-Jan-2020 20:05:30,-75.1998,-104.8265,2688.1870,-519.3711
10-Jan-2020 20:05:29,-75.1998,-104.8265,2688.1653,-519.3703
10-Jan-2020 20:05:28,-75.1998,-104.8265,2688.1425,-519.3692
10-Jan-2020 20:05:27,-75.1998,-104.8265,2688.1231,-519.3681
10-Jan-2020 20:05:26,-75.1998,-104.8265,2688.1001,-519.3674
10-Jan-2020 20:05:25,-75.1998,-104.8265,2688.0800,-519.3664
10-Jan-2020 20:05:24,-75.1998,-104.8265,2688.0554,-519.3655
10-Jan-2020 20:05:23,-75.1998,-104.8265,2688.0338,-519.3648
10-Jan-2020 20:05:22,-75.1998,-104.8265,2688.0063,-519.3650
10-Jan-2020 20:05:21,-75.1998,-104.8265,2687.9815,-519.3656
10-Jan-2020 20:05:20,-75.1998,-104.8265,2687.9485,-519.3663
10-Jan-2020 20:05:19,-75.1998,-104.8265,2687.9133,-519.3493
10-Jan-2020 20:05:18,-75.1998,-104.8265,2687.8640,-519.3140
10-Jan-2020 20:05:14,-75.1998,-104.8265,2687.7818,-519.2782
10-Jan-2020 20:05:08,-75.1998,-104.8266,2687.6701,-519.2768
10-Jan-2020 20:04:59,-75.1998,-104.8266,2687.5390,-519.3115
10-Jan-2020 20:04:53,-75.1998,-104.8266,2687.4391,-519.3469
10-Jan-2020 20:04:50,-75.1998,-104.8266,2687.3565,-519.3663
10-Jan-2020 20:04:49,-75.1998,-104.8266,2687.2856,-519.3693
10-Jan-2020 20:04:48,-75.1998,-104.8266,2687.1955,-519.3728
10-Jan-2020 20:04:47,-75.1998,-104.8266,2687.0945,-519.3754
10-Jan-2020 20:04:46,-75.1998,-104.8266,2686.9775,-519.3766
10-Jan-2020 20:04:45,-75.1998,-104.8266,2686.8457,-519.3766
10-Jan-2020 20:04:44,-75.1998,-104.8266,2686.6904,-519.3771
10-Jan-2020 20:04:43,-75.1998,-104.8266,2686.5183,-519.3779
10-Jan-2020 20:04:42,-75.1998,-104.8266,2686.3345,-519.3785
10-Jan-2020 20:04:41,-75.1998,-104.8266,2686.1683,-519.3751
10-Jan-2020 20:04:40,-75.1998,-104.8266,2686.0402,-519.3676
10-Jan-2020 20:04:37,-75.1998,-104.8266,2685.9649,-519.3320
10-Jan-2020 20:04:31,-75.1998,-104.8266,2685.9210,-519.2561
10-Jan-2020 20:04:22,-75.1998,-104.8266,2685.8712,-519.1459
10-Jan-2020 20:04:12,-75.1998,-104.8266,2685.7747,-519.0530
10-Jan-2020 20:04:03,-75.1998,-104.8266,2685.6410,-519.0081
10-Jan-2020 20:03:57,-75.1998,-104.8266,2685.5096,-518.9997
10-Jan-2020 20:03:53,-75.1998,-104.8266,2685.4288,-518.9993
10-Jan-2020 20:03:52,-75.1998,-104.8266,2685.3877,-518.9992
10-Jan-2020 20:03:51,-75.1998,-104.8266,2685.3535,-518.9885
10-Jan-2020 20:03:50,-75.1998,-104.8266,2685.3013,-518.9871
10-Jan-2020 20:03:49,-75.1998,-104.8266,2685.2398,-518.9808
10-Jan-2020 20:03:48,-75.1998,-104.8266,2685.1872,-518.9999
10-Jan-2020 20:03:47,-75.1998,-104.8266,2685.1515,-519.0070
10-Jan-2020 20:03:46,-75.1998,-104.8266,2685.0971,-519.0144
10-Jan-2020 20:03:45,-75.1998,-104.8266,2684.9998,-519.0086
10-Jan-2020 20:03:44,-75.1998,-104.8266,2684.8445,-518.9909
10-Jan-2020 20:03:43,-75.1998,-104.8266,2684.6825,-518.9536
10-Jan-2020 20:03:42,-75.1998,-104.8266,2684.5560,-518.8998
10-Jan-2020 20:03:41,-75.1998,-104.8266,2684.4768,-518.8661
10-Jan-2020 20:03:40,-75.1998,-104.8266,2684.4179,-518.8670
10-Jan-2020 20:03:39,-75.1998,-104.8266,2684.3399,-518.9119
10-Jan-2020 20:03:38,-75.1998,-104.8266,2684.2302,-518.9807
10-Jan-2020 20:03:37,-75.1998,-104.8266,2684.0916,-519.0465
10-Jan-2020 20:03:36,-75.1998,-104.8266,2683.9345,-519.0851
10-Jan-2020 20:03:35,-75.1998,-104.8266,2683.7698,-519.0972
10-Jan-2020 20:03:34,-75.1998,-104.8266,2683.6044,-519.0970
10-Jan-2020 20:03:33,-75.1998,-104.8266,2683.4438,-519.0965
10-Jan-2020 20:03:32,-75.1998,-104.8266,2683.2872,-519.0963
10-Jan-2020 20:03:31,-75.1998,-104.8266,2683.1389,-519.0962
10-Jan-2020 20:03:30,-75.1998,-104.8266,2683.0095,-519.0962
10-Jan-2020 20:03:29,-75.1998,-104.8266,2682.9048,-519.0979
10-Jan-2020 20:03:28,-75.1998,-104.8266,2682.8179,-519.1016
10-Jan-2020 20:03:27,-75.1998,-104.8266,2682.7320,-519.1051
10-Jan-2020 20:03:26,-75.1998,-104.8266,2682.6357,-519.1091
10-Jan-2020 20:03:25,-75.1998,-104.8266,2682.5160,-519.1254
10-Jan-2020 20:03:24,-75.1998,-104.8266,2682.3643,-519.1622
10-Jan-2020 20:03:23,-75.1998,-104.8266,2682.1722,-519.2195
10-Jan-2020 20:03:22,-75.1998,-104.8266,2681.9442,-519.2737
10-Jan-2020 20:03:21,-75.1998,-104.8266,2681.6911,-519.3145
10-Jan-2020 20:03:20,-75.1998,-104.8266,2681.4253,-519.3337
10-Jan-2020 20:03:19,-75.1998,-104.8266,2681.1539,-519.3424
10-Jan-2020 20:03:18,-75.1998,-104.8266,2680.8792,-519.3445
10-Jan-2020 20:03:17,-75.1998,-104.8266,2680.5974,-519.3459
10-Jan-2020 20:03:16,-75.1998,-104.8266,2680.3059,-519.3472
10-Jan-2020 20:03:15,-75.1998,-104.8266,2680.0010,-519.3480
10-Jan-2020 20:03:14,-75.1998,-104.8266,2679.6871,-519.3465
10-Jan-2020 20:03:13,-75.1998,-104.8266,2679.3653,-519.3451
10-Jan-2020 20:03:12,-75.1998,-104.8266,2679.0424,-519.3466
10-Jan-2020 20:03:11,-75.1998,-104.8266,2678.7219,-519.3548
10-Jan-2020 20:03:10,-75.1998,-104.8266,2678.4083,-519.3636
10-Jan-2020 20:03:09,-75.1998,-104.8266,2678.1014,-519.3706
10-Jan-2020 20:03:08,-75.1999,-104.8266,2677.7977,-519.3731
10-Jan-2020 20:03:07,-75.1999,-104.8266,2677.4994,-519.3741
10-Jan-2020 20:03:06,-75.1999,-104.8266,2677.2043,-519.3700
10-Jan-2020 20:03:05,-75.1999,-104.8266,2676.9153,-519.3397
10-Jan-2020 20:03:04,-75.1999,-104.8266,2676.6270,-519.2832
10-Jan-2020 20:03:03,-75.1999,-104.8266,2676.3372,-519.2074
10-Jan-2020 20:03:02,-75.1999,-104.8267,2676.0407,-519.1699
10-Jan-2020 20:03:01,-75.1999,-104.8267,2675.7371,-519.1836
10-Jan-2020 20:03:00,-75.1999,-104.8267,2675.4306,-519.2456
10-Jan-2020 20:02:59,-75.1999,-104.8267,2675.1216,-519.3080
10-Jan-2020 20:02:58,-75.1999,-104.8267,2674.8097,-519.3470
10-Jan-2020 20:02:57,-75.1999,-104.8267,2674.4898,-519.3627
10-Jan-2020 20:02:56,-75.1999,-104.8267,2674.1612,-519.3673
10-Jan-2020 20:02:55,-75.1999,-104.8267,2673.8242,-519.3704
10-Jan-2020 20:02:54,-75.1999,-104.8267,2673.4798,-519.3720
10-Jan-2020 20:02:53,-75.1999,-104.8267,2673.1308,-519.3719
10-Jan-2020 20:02:52,-75.1999,-104.8267,2672.7800,-519.3712
