time(UTC),latitude,longitude,distance(m),seafloor(m)
09-Jan-2020 19:49:36,-75.2179,-104.8049,532.0648,-529.9157
09-Jan-2020 19:49:37,-75.2179,-104.8049,531.8374,-529.8689
09-Jan-2020 19:49:40,-75.2179,-104.8049,531.6120,-529.8144
09-Jan-2020 19:49:42,-75.2179,-104.8049,531.3877,-529.7616
09-Jan-2020 19:49:43,-75.2179,-104.8049,531.1647,-529.7020
09-Jan-2020 19:49:43,-75.2179,-104.8048,530.9403,-529.6531
09-Jan-2020 19:49:43,-75.2179,-104.8048,530.7127,-529.6109
09-Jan-2020 19:49:43,-75.2179,-104.8048,530.4821,-529.5833
09-Jan-2020 19:49:43,-75.2179,-104.8048,530.2514,-529.5548
09-Jan-2020 19:49:44,-75.2179,-104.8048,530.0222,-529.5203
09-Jan-2020 19:49:46,-75.2179,-104.8048,529.7947,-529.4802
09-Jan-2020 19:49:49,-75.2179,-104.8048,529.5678,-529.4423
09-Jan-2020 19:49:51,-75.2179,-104.8048,529.3409,-529.4081
09-Jan-2020 19:49:52,-75.2179,-104.8048,529.1142,-529.3761
09-Jan-2020 19:49:52,-75.2179,-104.8048,528.8874,-529.3467
09-Jan-2020 19:49:52,-75.2179,-104.8048,528.6611,-529.3364
09-Jan-2020 19:49:52,-75.2179,-104.8048,528.4352,-529.3483
09-Jan-2020 19:49:53,-75.2179,-104.8048,528.2106,-529.3787
09-Jan-2020 19:49:55,-75.2179,-104.8048,527.9876,-529.4132
09-Jan-2020 19:49:58,-75.2179,-104.8048,527.7631,-529.4410
09-Jan-2020 19:50:00,-75.2179,-104.8048,527.5352,-529.4622
09-Jan-2020 19:50:00,-75.2179,-104.8048,527.3031,-529.4792
09-Jan-2020 19:50:00,-75.2179,-104.8048,527.0717,-529.4987
09-Jan-2020 19:50:00,-75.2179,-104.8048,526.8415,-529.5212
09-Jan-2020 19:50:00,-75.2179,-104.8048,526.6120,-529.5397
09-Jan-2020 19:50:00,-75.2179,-104.8048,526.3820,-529.5530
09-Jan-2020 19:50:01,-75.2179,-104.8048,526.1520,-529.5605
09-Jan-2020 19:50:03,-75.2179,-104.8048,525.9242,-529.5699
09-Jan-2020 19:50:06,-75.2179,-104.8048,525.6974,-529.5796
09-Jan-2020 19:50:08,-75.2179,-104.8048,525.4716,-529.5898
09-Jan-2020 19:50:09,-75.2179,-104.8048,525.2437,-529.5935
09-Jan-2020 19:50:09,-75.2179,-104.8047,525.0144,-529.5919
09-Jan-2020 19:50:09,-75.2179,-104.8047,524.7839,-529.5839
09-Jan-2020 19:50:09,-75.2179,-104.8047,524.5535,-529.5767
09-Jan-2020 19:50:10,-75.2179,-104.8047,524.3242,-529.5703
09-Jan-2020 19:50:12,-75.2179,-104.8047,524.0960,-529.5672
09-Jan-2020 19:50:15,-75.2179,-104.8047,523.8692,-529.5651
09-Jan-2020 19:50:17,-75.2179,-104.8047,523.6429,-529.5640
09-Jan-2020 19:50:18,-75.2179,-104.8047,523.4181,-529.5572
09-Jan-2020 19:50:18,-75.2179,-104.8047,523.1955,-529.5446
09-Jan-2020 19:50:18,-75.2179,-104.8047,522.9744,-529.5202
09-Jan-2020 19:50:18,-75.2179,-104.8047,522.7519,-529.4913
09-Jan-2020 19:50:18,-75.2179,-104.8047,522.5264,-529.4426
09-Jan-2020 19:50:19,-75.2179,-104.8047,522.2971,-529.3803
09-Jan-2020 19:50:21,-75.2179,-104.8047,522.0673,-529.3061
09-Jan-2020 19:50:24,-75.2179,-104.8047,521.8385,-529.2498
09-Jan-2020 19:50:25,-75.2180,-104.8047,521.6123,-529.2157
09-Jan-2020 19:50:26,-75.2180,-104.8047,521.3872,-529.2001
09-Jan-2020 19:50:26,-75.2180,-104.8047,521.1618,-529.1919
09-Jan-2020 19:50:26,-75.2180,-104.8047,520.9351,-529.1933
09-Jan-2020 19:50:26,-75.2180,-104.8047,520.7071,-529.2142
09-Jan-2020 19:50:26,-75.2180,-104.8047,520.4802,-529.2489
09-Jan-2020 19:50:27,-75.2180,-104.8047,520.2550,-529.2866
09-Jan-2020 19:50:29,-75.2180,-104.8047,520.0310,-529.3030
09-Jan-2020 19:50:32,-75.2180,-104.8047,519.8067,-529.3002
09-Jan-2020 19:50:34,-75.2180,-104.8047,519.5820,-529.2831
09-Jan-2020 19:50:35,-75.2180,-104.8047,519.3570,-529.2659
09-Jan-2020 19:50:35,-75.2180,-104.8046,519.1318,-529.2483
09-Jan-2020 19:50:35,-75.2180,-104.8046,518.9044,-529.2298
09-Jan-2020 19:50:35,-75.2180,-104.8046,518.6737,-529.2122
09-Jan-2020 19:50:36,-75.2180,-104.8046,518.4377,-529.1943
09-Jan-2020 19:50:38,-75.2180,-104.8046,518.1989,-529.1711
09-Jan-2020 19:50:41,-75.2180,-104.8046,517.9601,-529.1454
09-Jan-2020 19:50:43,-75.2180,-104.8046,517.7261,-529.1176
09-Jan-2020 19:50:44,-75.2180,-104.8046,517.4959,-529.0943
09-Jan-2020 19:50:44,-75.2180,-104.8046,517.2674,-529.0721
09-Jan-2020 19:50:44,-75.2180,-104.8046,517.0385,-529.0530
09-Jan-2020 19:50:44,-75.2180,-104.8046,516.8103,-529.0345
09-Jan-2020 19:50:44,-75.2180,-104.8046,516.5839,-529.0113
09-Jan-2020 19:50:45,-75.2180,-104.8046,516.3584,-528.9826
09-Jan-2020 19:50:47,-75.2180,-104.8046,516.1333,-528.9530
09-Jan-2020 19:50:49,-75.2180,-104.8046,515.9082,-528.9221
09-Jan-2020 19:50:51,-75.2180,-104.8046,515.6833,-528.8888
09-Jan-2020 19:50:52,-75.2180,-104.8046,515.4575,-528.8484
09-Jan-2020 19:50:52,-75.2180,-104.8046,515.2317,-528.8070
09-Jan-2020 19:50:52,-75.2180,-104.8046,515.0063,-528.7686
09-Jan-2020 19:50:52,-75.2180,-104.8046,514.7822,-528.7361
09-Jan-2020 19:50:52,-75.2180,-104.8046,514.5570,-528.7149
09-Jan-2020 19:50:53,-75.2180,-104.8046,514.3298,-528.7012
09-Jan-2020 19:50:55,-75.2180,-104.8046,514.0992,-528.6848
09-Jan-2020 19:50:58,-75.2180,-104.8046,513.8653,-528.6606
09-Jan-2020 19:51:00,-75.2180,-104.8046,513.6294,-528.6226
09-Jan-2020 19:51:01,-75.2180,-104.8046,513.3962,-528.5840
09-Jan-2020 19:51:01,-75.2180,-104.8046,513.1679,-528.5431
09-Jan-2020 19:51:01,-75.2180,-104.8045,512.9441,-528.5089
09-Jan-2020 19:51:01,-75.2180,-104.8045,512.7197,-528.4781
09-Jan-2020 19:51:02,-75.2180,-104.8045,512.4929,-528.4511
09-Jan-2020 19:51:04,-75.2180,-104.8045,512.2635,-528.4316
09-Jan-2020 19:51:07,-75.2180,-104.8045,512.0343,-528.4225
09-Jan-2020 19:51:09,-75.2180,-104.8045,511.8066,-528.4212
09-Jan-2020 19:51:10,-75.2180,-104.8045,511.5800,-528.4252
09-Jan-2020 19:51:10,-75.2180,-104.8045,511.3538,-528.4308
09-Jan-2020 19:51:10,-75.2180,-104.8045,511.1259,-528.4427
09-Jan-2020 19:51:10,-75.2180,-104.8045,510.8967,-528.4529
09-Jan-2020 19:51:10,-75.2180,-104.8045,510.6652,-528.4584
09-Jan-2020 19:51:11,-75.2180,-104.8045,510.4328,-528.4552
09-Jan-2020 19:51:12,-75.2180,-104.8045,510.1989,-528.4490
09-Jan-2020 19:51:15,-75.2180,-104.8045,509.9650,-528.4432
09-Jan-2020 19:51:17,-75.2180,-104.8045,509.7293,-528.4408
09-Jan-2020 19:51:18,-75.2180,-104.8045,509.4911,-528.4379
09-Jan-2020 19:51:18,-75.2180,-104.8045,509.2517,-528.4318
09-Jan-2020 19:51:18,-75.2181,-104.8045,509.0144,-528.4211
09-Jan-2020 19:51:18,-75.2181,-104.8045,508.7809,-528.4162
09-Jan-2020 19:51:18,-75.2181,-104.8045,508.5497,-528.4247
09-Jan-2020 19:51:19,-75.2181,-104.8045,508.3191,-528.4466
09-Jan-2020 19:51:21,-75.2181,-104.8045,508.0883,-528.4700
09-Jan-2020 19:51:24,-75.2181,-104.8045,507.8570,-528.4847
09-Jan-2020 19:51:26,-75.2181,-104.8045,507.6266,-528.4914
09-Jan-2020 19:51:27,-75.2181,-104.8045,507.3968,-528.4997
09-Jan-2020 19:51:27,-75.2181,-104.8045,507.1673,-528.5163
09-Jan-2020 19:51:27,-75.2181,-104.8045,506.9368,-528.5429
09-Jan-2020 19:51:27,-75.2181,-104.8045,506.7058,-528.5698
09-Jan-2020 19:51:28,-75.2181,-104.8044,506.4757,-528.5955
09-Jan-2020 19:51:30,-75.2181,-104.8044,506.2467,-528.6138
09-Jan-2020 19:51:33,-75.2181,-104.8044,506.0184,-528.6264
09-Jan-2020 19:51:35,-75.2181,-104.8044,505.7890,-528.6285
09-Jan-2020 19:51:36,-75.2181,-104.8044,505.5589,-528.6220
09-Jan-2020 19:51:36,-75.2181,-104.8044,505.3283,-528.6065
09-Jan-2020 19:51:36,-75.2181,-104.8044,505.0988,-528.5882
09-Jan-2020 19:51:36,-75.2181,-104.8044,504.8706,-528.5704
09-Jan-2020 19:51:36,-75.2181,-104.8044,504.6442,-528.5594
09-Jan-2020 19:51:36,-75.2181,-104.8044,504.4196,-528.5520
09-Jan-2020 19:51:38,-75.2181,-104.8044,504.1961,-528.5465
09-Jan-2020 19:51:41,-75.2181,-104.8044,503.9728,-528.5402
09-Jan-2020 19:51:43,-75.2181,-104.8044,503.7487,-528.5370
09-Jan-2020 19:51:44,-75.2181,-104.8044,503.5248,-528.5397
09-Jan-2020 19:51:44,-75.2181,-104.8044,503.3013,-528.5445
09-Jan-2020 19:51:44,-75.2181,-104.8044,503.0782,-528.5481
09-Jan-2020 19:51:44,-75.2181,-104.8044,502.8546,-528.5448
09-Jan-2020 19:51:45,-75.2181,-104.8044,502.6310,-528.5430
09-Jan-2020 19:51:47,-75.2181,-104.8044,502.4077,-528.5475
09-Jan-2020 19:51:50,-75.2181,-104.8044,502.1853,-528.5644
09-Jan-2020 19:51:52,-75.2181,-104.8044,501.9623,-528.5822
09-Jan-2020 19:51:53,-75.2181,-104.8044,501.7384,-528.5974
09-Jan-2020 19:51:53,-75.2181,-104.8044,501.5129,-528.6035
09-Jan-2020 19:51:53,-75.2181,-104.8044,501.2871,-528.6096
09-Jan-2020 19:51:53,-75.2181,-104.8044,501.0618,-528.6123
09-Jan-2020 19:51:53,-75.2181,-104.8044,500.8379,-528.6160
09-Jan-2020 19:51:54,-75.2181,-104.8044,500.6162,-528.6221
09-Jan-2020 19:51:56,-75.2181,-104.8044,500.3986,-528.6348
09-Jan-2020 19:51:59,-75.2181,-104.8043,500.1936,-528.6525
09-Jan-2020 19:52:00,-75.2181,-104.8043,500.0147,-528.6660
09-Jan-2020 19:52:01,-75.2181,-104.8043,499.8684,-528.6751
09-Jan-2020 19:52:01,-75.2181,-104.8043,499.7462,-528.6800
09-Jan-2020 19:52:01,-75.2181,-104.8043,499.6252,-528.6848
09-Jan-2020 19:52:01,-75.2181,-104.8043,499.4873,-528.6952
09-Jan-2020 19:52:01,-75.2181,-104.8043,499.3267,-528.7131
09-Jan-2020 19:52:02,-75.2181,-104.8043,499.1463,-528.7395
09-Jan-2020 19:52:04,-75.2181,-104.8043,498.9494,-528.7608
09-Jan-2020 19:52:07,-75.2181,-104.8043,498.7381,-528.7761
09-Jan-2020 19:52:09,-75.2181,-104.8043,498.5164,-528.7853
09-Jan-2020 19:52:10,-75.2181,-104.8043,498.2885,-528.7998
09-Jan-2020 19:52:10,-75.2181,-104.8043,498.0566,-528.8193
09-Jan-2020 19:52:10,-75.2181,-104.8043,497.8212,-528.8444
09-Jan-2020 19:52:10,-75.2181,-104.8043,497.5843,-528.8676
09-Jan-2020 19:52:11,-75.2181,-104.8043,497.3487,-528.8901
09-Jan-2020 19:52:13,-75.2181,-104.8043,497.1152,-528.9082
09-Jan-2020 19:52:16,-75.2181,-104.8043,496.8832,-528.9251
09-Jan-2020 19:52:18,-75.2181,-104.8043,496.6511,-528.9362
09-Jan-2020 19:52:19,-75.2182,-104.8043,496.4195,-528.9467
09-Jan-2020 19:52:19,-75.2182,-104.8043,496.1875,-528.9564
09-Jan-2020 19:52:19,-75.2182,-104.8043,495.9559,-528.9703
09-Jan-2020 19:52:19,-75.2182,-104.8043,495.7270,-528.9882
09-Jan-2020 19:52:19,-75.2182,-104.8043,495.5018,-529.0098
09-Jan-2020 19:52:20,-75.2182,-104.8043,495.2797,-529.0317
09-Jan-2020 19:52:22,-75.2182,-104.8043,495.0558,-529.0489
09-Jan-2020 19:52:24,-75.2182,-104.8043,494.8291,-529.0616
09-Jan-2020 19:52:26,-75.2182,-104.8043,494.6006,-529.0704
09-Jan-2020 19:52:27,-75.2182,-104.8043,494.3730,-529.0749
09-Jan-2020 19:52:27,-75.2182,-104.8043,494.1469,-529.0724
09-Jan-2020 19:52:27,-75.2182,-104.8043,493.9212,-529.0643
09-Jan-2020 19:52:27,-75.2182,-104.8042,493.6938,-529.0542
09-Jan-2020 19:52:27,-75.2182,-104.8042,493.4635,-529.0492
09-Jan-2020 19:52:28,-75.2182,-104.8042,493.2300,-529.0487
09-Jan-2020 19:52:30,-75.2182,-104.8042,492.9952,-529.0462
09-Jan-2020 19:52:33,-75.2182,-104.8042,492.7616,-529.0320
09-Jan-2020 19:52:35,-75.2182,-104.8042,492.5317,-529.0061
09-Jan-2020 19:52:36,-75.2182,-104.8042,492.3058,-528.9798
09-Jan-2020 19:52:36,-75.2182,-104.8042,492.0817,-528.9638
09-Jan-2020 19:52:36,-75.2182,-104.8042,491.8567,-528.9581
09-Jan-2020 19:52:36,-75.2182,-104.8042,491.6293,-528.9504
09-Jan-2020 19:52:37,-75.2182,-104.8042,491.3999,-528.9354
09-Jan-2020 19:52:39,-75.2182,-104.8042,491.1688,-528.9126
09-Jan-2020 19:52:42,-75.2182,-104.8042,490.9371,-528.8955
09-Jan-2020 19:52:44,-75.2182,-104.8042,490.7070,-528.8840
09-Jan-2020 19:52:45,-75.2182,-104.8042,490.4849,-528.8716
09-Jan-2020 19:52:45,-75.2182,-104.8042,490.2710,-528.8482
09-Jan-2020 19:52:45,-75.2182,-104.8042,490.0619,-528.8147
09-Jan-2020 19:52:45,-75.2182,-104.8042,489.8490,-528.7853
09-Jan-2020 19:52:45,-75.2182,-104.8042,489.6303,-528.7655
09-Jan-2020 19:52:46,-75.2182,-104.8042,489.4073,-528.7476
09-Jan-2020 19:52:48,-75.2182,-104.8042,489.1836,-528.7250
09-Jan-2020 19:52:50,-75.2182,-104.8042,488.9598,-528.6933
09-Jan-2020 19:52:52,-75.2182,-104.8042,488.7354,-528.6624
09-Jan-2020 19:52:53,-75.2182,-104.8042,488.5099,-528.6327
09-Jan-2020 19:52:53,-75.2182,-104.8042,488.2839,-528.6034
09-Jan-2020 19:52:53,-75.2182,-104.8042,488.0568,-528.5739
09-Jan-2020 19:52:53,-75.2182,-104.8042,487.8285,-528.5420
09-Jan-2020 19:52:53,-75.2182,-104.8042,487.5997,-528.5153
09-Jan-2020 19:52:54,-75.2182,-104.8042,487.3716,-528.4951
09-Jan-2020 19:52:56,-75.2182,-104.8042,487.1442,-528.4853
09-Jan-2020 19:52:59,-75.2182,-104.8041,486.9166,-528.4812
09-Jan-2020 19:53:01,-75.2182,-104.8041,486.6868,-528.4799
09-Jan-2020 19:53:02,-75.2182,-104.8041,486.4555,-528.4790
09-Jan-2020 19:53:02,-75.2182,-104.8041,486.2248,-528.4798
09-Jan-2020 19:53:02,-75.2182,-104.8041,485.9988,-528.4826
09-Jan-2020 19:53:02,-75.2182,-104.8041,485.7785,-528.4923
09-Jan-2020 19:53:03,-75.2182,-104.8041,485.5627,-528.5076
09-Jan-2020 19:53:05,-75.2182,-104.8041,485.3481,-528.5261
09-Jan-2020 19:53:08,-75.2182,-104.8041,485.1333,-528.5360
09-Jan-2020 19:53:10,-75.2182,-104.8041,484.9179,-528.5372
09-Jan-2020 19:53:11,-75.2182,-104.8041,484.7023,-528.5283
09-Jan-2020 19:53:11,-75.2182,-104.8041,484.4918,-528.5175
09-Jan-2020 19:53:11,-75.2182,-104.8041,484.2874,-528.4969
09-Jan-2020 19:53:11,-75.2183,-104.8041,484.0890,-528.4707
09-Jan-2020 19:53:11,-75.2183,-104.8041,483.8855,-528.4323
09-Jan-2020 19:53:12,-75.2183,-104.8041,483.6751,-528.3942
09-Jan-2020 19:53:13,-75.2183,-104.8041,483.4583,-528.3574
09-Jan-2020 19:53:16,-75.2183,-104.8041,483.2424,-528.3318
09-Jan-2020 19:53:18,-75.2183,-104.8041,483.0279,-528.3165
09-Jan-2020 19:53:19,-75.2183,-104.8041,482.8138,-528.3092
09-Jan-2020 19:53:19,-75.2183,-104.8041,482.5966,-528.3083
09-Jan-2020 19:53:19,-75.2183,-104.8041,482.3769,-528.3120
09-Jan-2020 19:53:19,-75.2183,-104.8041,482.1542,-528.3205
09-Jan-2020 19:53:19,-75.2183,-104.8041,481.9306,-528.3293
09-Jan-2020 19:53:20,-75.2183,-104.8041,481.7051,-528.3358
09-Jan-2020 19:53:22,-75.2183,-104.8041,481.4794,-528.3403
09-Jan-2020 19:53:25,-75.2183,-104.8041,481.2545,-528.3434
09-Jan-2020 19:53:27,-75.2183,-104.8040,481.0311,-528.3478
09-Jan-2020 19:53:28,-75.2183,-104.8040,480.8074,-528.3574
09-Jan-2020 19:53:28,-75.2183,-104.8040,480.5827,-528.3769
09-Jan-2020 19:53:28,-75.2183,-104.8040,480.3570,-528.4034
09-Jan-2020 19:53:28,-75.2183,-104.8040,480.1305,-528.4293
09-Jan-2020 19:53:29,-75.2183,-104.8040,479.9029,-528.4500
09-Jan-2020 19:53:31,-75.2183,-104.8040,479.6736,-528.4700
09-Jan-2020 19:53:34,-75.2183,-104.8040,479.4471,-528.4940
09-Jan-2020 19:53:36,-75.2183,-104.8040,479.2247,-528.5204
09-Jan-2020 19:53:36,-75.2183,-104.8040,479.0067,-528.5431
09-Jan-2020 19:53:36,-75.2183,-104.8040,478.7853,-528.5624
09-Jan-2020 19:53:36,-75.2183,-104.8040,478.5591,-528.5802
09-Jan-2020 19:53:36,-75.2183,-104.8040,478.3284,-528.5967
09-Jan-2020 19:53:36,-75.2183,-104.8040,478.0980,-528.6092
09-Jan-2020 19:53:37,-75.2183,-104.8040,477.8685,-528.6184
09-Jan-2020 19:53:39,-75.2183,-104.8040,477.6385,-528.6268
09-Jan-2020 19:53:42,-75.2183,-104.8040,477.4067,-528.6311
09-Jan-2020 19:53:44,-75.2183,-104.8040,477.1740,-528.6336
09-Jan-2020 19:53:45,-75.2183,-104.8040,476.9427,-528.6313
09-Jan-2020 19:53:45,-75.2183,-104.8040,476.7138,-528.6328
09-Jan-2020 19:53:45,-75.2183,-104.8040,476.4864,-528.6319
09-Jan-2020 19:53:45,-75.2183,-104.8040,476.2591,-528.6349
09-Jan-2020 19:53:46,-75.2183,-104.8040,476.0305,-528.6348
09-Jan-2020 19:53:48,-75.2183,-104.8040,475.7999,-528.6385
09-Jan-2020 19:53:51,-75.2183,-104.8039,475.5677,-528.6411
09-Jan-2020 19:53:53,-75.2183,-104.8039,475.3353,-528.6473
09-Jan-2020 19:53:54,-75.2183,-104.8039,475.1025,-528.6532
09-Jan-2020 19:53:54,-75.2183,-104.8039,474.8692,-528.6550
09-Jan-2020 19:53:54,-75.2183,-104.8039,474.6359,-528.6498
09-Jan-2020 19:53:54,-75.2183,-104.8039,474.4034,-528.6390
09-Jan-2020 19:53:54,-75.2183,-104.8039,474.1715,-528.6287
09-Jan-2020 19:53:55,-75.2183,-104.8039,473.9400,-528.6183
09-Jan-2020 19:53:57,-75.2183,-104.8039,473.7085,-528.6046
09-Jan-2020 19:54:00,-75.2183,-104.8039,473.4779,-528.5858
09-Jan-2020 19:54:01,-75.2183,-104.8039,473.2487,-528.5627
09-Jan-2020 19:54:02,-75.2183,-104.8039,473.0216,-528.5405
09-Jan-2020 19:54:02,-75.2183,-104.8039,472.7962,-528.5161
09-Jan-2020 19:54:02,-75.2183,-104.8039,472.5711,-528.4880
09-Jan-2020 19:54:02,-75.2183,-104.8039,472.3450,-528.4506
09-Jan-2020 19:54:02,-75.2183,-104.8039,472.1172,-528.4088
09-Jan-2020 19:54:03,-75.2183,-104.8039,471.8876,-528.3669
09-Jan-2020 19:54:05,-75.2183,-104.8039,471.6578,-528.3338
09-Jan-2020 19:54:08,-75.2184,-104.8039,471.4291,-528.3139
09-Jan-2020 19:54:10,-75.2184,-104.8039,471.2018,-528.3055
09-Jan-2020 19:54:11,-75.2184,-104.8039,470.9732,-528.3040
09-Jan-2020 19:54:11,-75.2184,-104.8039,470.7426,-528.3050
09-Jan-2020 19:54:11,-75.2184,-104.8039,470.5083,-528.3076
09-Jan-2020 19:54:11,-75.2184,-104.8039,470.2728,-528.3111
09-Jan-2020 19:54:12,-75.2184,-104.8039,470.0355,-528.3130
09-Jan-2020 19:54:14,-75.2184,-104.8039,469.7996,-528.3160
09-Jan-2020 19:54:17,-75.2184,-104.8039,469.5647,-528.3211
09-Jan-2020 19:54:19,-75.2184,-104.8039,469.3317,-528.3307
09-Jan-2020 19:54:20,-75.2184,-104.8038,469.0987,-528.3400
09-Jan-2020 19:54:20,-75.2184,-104.8038,468.8661,-528.3514
09-Jan-2020 19:54:20,-75.2184,-104.8038,468.6340,-528.3626
09-Jan-2020 19:54:20,-75.2184,-104.8038,468.4033,-528.3743
09-Jan-2020 19:54:20,-75.2184,-104.8038,468.1734,-528.3813
09-Jan-2020 19:54:21,-75.2184,-104.8038,467.9439,-528.3850
09-Jan-2020 19:54:23,-75.2184,-104.8038,467.7142,-528.3860
09-Jan-2020 19:54:25,-75.2184,-104.8038,467.4833,-528.3864
09-Jan-2020 19:54:27,-75.2184,-104.8038,467.2497,-528.3851
09-Jan-2020 19:54:28,-75.2184,-104.8038,467.0135,-528.3818
09-Jan-2020 19:54:28,-75.2184,-104.8038,466.7753,-528.3759
09-Jan-2020 19:54:28,-75.2184,-104.8038,466.5387,-528.3671
09-Jan-2020 19:54:28,-75.2184,-104.8038,466.3033,-528.3574
09-Jan-2020 19:54:28,-75.2184,-104.8038,466.0698,-528.3457
09-Jan-2020 19:54:29,-75.2184,-104.8038,465.8364,-528.3369
09-Jan-2020 19:54:31,-75.2184,-104.8038,465.6057,-528.3253
09-Jan-2020 19:54:34,-75.2184,-104.8038,465.3788,-528.3158
09-Jan-2020 19:54:36,-75.2184,-104.8038,465.1576,-528.3041
09-Jan-2020 19:54:37,-75.2184,-104.8038,464.9404,-528.2989
09-Jan-2020 19:54:37,-75.2184,-104.8038,464.7256,-528.3016
09-Jan-2020 19:54:37,-75.2184,-104.8038,464.5126,-528.3145
09-Jan-2020 19:54:37,-75.2184,-104.8038,464.3029,-528.3319
09-Jan-2020 19:54:38,-75.2184,-104.8038,464.0968,-528.3454
09-Jan-2020 19:54:40,-75.2184,-104.8038,463.8933,-528.3535
09-Jan-2020 19:54:43,-75.2184,-104.8038,463.6902,-528.3569
09-Jan-2020 19:54:45,-75.2184,-104.8038,463.4878,-528.3651
09-Jan-2020 19:54:46,-75.2184,-104.8038,463.2852,-528.3818
09-Jan-2020 19:54:46,-75.2184,-104.8038,463.0813,-528.4072
09-Jan-2020 19:54:46,-75.2184,-104.8038,462.8740,-528.4303
09-Jan-2020 19:54:46,-75.2184,-104.8038,462.6636,-528.4391
09-Jan-2020 19:54:46,-75.2184,-104.8037,462.4514,-528.4296
09-Jan-2020 19:54:47,-75.2184,-104.8037,462.2376,-528.4040
09-Jan-2020 19:54:48,-75.2184,-104.8037,462.0221,-528.3621
09-Jan-2020 19:54:51,-75.2184,-104.8037,461.8046,-528.3096
09-Jan-2020 19:54:53,-75.2184,-104.8037,461.5864,-528.2503
09-Jan-2020 19:54:54,-75.2184,-104.8037,461.3690,-528.1993
09-Jan-2020 19:54:54,-75.2184,-104.8037,461.1539,-528.1571
09-Jan-2020 19:54:54,-75.2184,-104.8037,460.9419,-528.1276
09-Jan-2020 19:54:54,-75.2184,-104.8037,460.7344,-528.1111
09-Jan-2020 19:54:54,-75.2184,-104.8037,460.5317,-528.0969
09-Jan-2020 19:54:55,-75.2184,-104.8037,460.3334,-528.0786
09-Jan-2020 19:54:57,-75.2184,-104.8037,460.1381,-528.0495
09-Jan-2020 19:55:00,-75.2184,-104.8037,459.9445,-528.0295
09-Jan-2020 19:55:02,-75.2184,-104.8037,459.7517,-528.0226
09-Jan-2020 19:55:03,-75.2184,-104.8037,459.5591,-528.0218
09-Jan-2020 19:55:03,-75.2184,-104.8037,459.3674,-527.9994
09-Jan-2020 19:55:03,-75.2184,-104.8037,459.1782,-527.9439
09-Jan-2020 19:55:03,-75.2184,-104.8037,458.9919,-527.8656
09-Jan-2020 19:55:04,-75.2185,-104.8037,458.8073,-527.7934
09-Jan-2020 19:55:06,-75.2185,-104.8037,458.6232,-527.7465
09-Jan-2020 19:55:09,-75.2185,-104.8037,458.4391,-527.7135
09-Jan-2020 19:55:11,-75.2185,-104.8037,458.2553,-527.6831
09-Jan-2020 19:55:12,-75.2185,-104.8037,458.0722,-527.6292
09-Jan-2020 19:55:12,-75.2185,-104.8037,457.8891,-527.5699
09-Jan-2020 19:55:12,-75.2185,-104.8037,457.7058,-527.5043
09-Jan-2020 19:55:12,-75.2185,-104.8036,457.5223,-527.4662
09-Jan-2020 19:55:12,-75.2185,-104.8036,457.3403,-527.4431
09-Jan-2020 19:55:12,-75.2185,-104.8036,457.1596,-527.4327
09-Jan-2020 19:55:14,-75.2185,-104.8036,456.9791,-527.4136
09-Jan-2020 19:55:17,-75.2185,-104.8036,456.7987,-527.3911
09-Jan-2020 19:55:19,-75.2185,-104.8036,456.6224,-527.3696
09-Jan-2020 19:55:20,-75.2185,-104.8036,456.4538,-527.3580
09-Jan-2020 19:55:20,-75.2185,-104.8036,456.2915,-527.3577
09-Jan-2020 19:55:20,-75.2185,-104.8036,456.1349,-527.3696
09-Jan-2020 19:55:20,-75.2185,-104.8036,455.9845,-527.3897
09-Jan-2020 19:55:21,-75.2185,-104.8036,455.8458,-527.4111
09-Jan-2020 19:55:23,-75.2185,-104.8036,455.7109,-527.4276
09-Jan-2020 19:55:26,-75.2185,-104.8036,455.5724,-527.4378
09-Jan-2020 19:55:28,-75.2185,-104.8036,455.4195,-527.4344
09-Jan-2020 19:55:29,-75.2185,-104.8036,455.2535,-527.4178
09-Jan-2020 19:55:29,-75.2185,-104.8036,455.0749,-527.3876
09-Jan-2020 19:55:29,-75.2185,-104.8036,454.8867,-527.3590
09-Jan-2020 19:55:29,-75.2185,-104.8036,454.6892,-527.3391
09-Jan-2020 19:55:29,-75.2185,-104.8036,454.4865,-527.3333
09-Jan-2020 19:55:30,-75.2185,-104.8036,454.2814,-527.3374
09-Jan-2020 19:55:32,-75.2185,-104.8036,454.0774,-527.3515
09-Jan-2020 19:55:35,-75.2185,-104.8036,453.8710,-527.3696
09-Jan-2020 19:55:36,-75.2185,-104.8036,453.6617,-527.3928
09-Jan-2020 19:55:37,-75.2185,-104.8036,453.4514,-527.4133
09-Jan-2020 19:55:37,-75.2185,-104.8036,453.2459,-527.4335
09-Jan-2020 19:55:37,-75.2185,-104.8036,453.0457,-527.4473
09-Jan-2020 19:55:37,-75.2185,-104.8036,452.8466,-527.4528
09-Jan-2020 19:55:37,-75.2185,-104.8035,452.6453,-527.4484
09-Jan-2020 19:55:38,-75.2185,-104.8035,452.4414,-527.4366
09-Jan-2020 19:55:40,-75.2185,-104.8035,452.2365,-527.4190
09-Jan-2020 19:55:43,-75.2185,-104.8035,452.0320,-527.3970
09-Jan-2020 19:55:45,-75.2185,-104.8035,451.8281,-527.3738
